"location","indicator","Unit","Date","Value"
"Tennessee","2 Adults 1 Child","US $","2022","15.82"
"Tennessee","2 Adults 2 Children","US $","2016","13.13"
"Tennessee","2 Adults 2 Children","US $","2018","13.99"
"Tennessee","2 Adults 2 Children","US $","2019","14.5"
"Tennessee","2 Adults 2 Children","US $","2020","18.76"
"Tennessee","2 Adults 2 Children","US $","2021","17.82"
"Tennessee","2 Adults 2 Children","US $","2022","20.17"
"Tennessee","2 Adults 3 Children","US $","2016","14.83"
"Tennessee","2 Adults 3 Children","US $","2018","15.97"
"Tennessee","2 Adults 3 Children","US $","2019","16.8"
"Tennessee","2 Adults 3 Children","US $","2020","21.3"
"Tennessee","2 Adults 3 Children","US $","2021","20.53"
"Tennessee","2 Adults 3 Children","US $","2022","23.45"
"Vermont","1 Adult","US $","2016","11.74"
"Vermont","1 Adult","US $","2018","12.57"
"Vermont","1 Adult","US $","2019","12.74"
"Vermont","1 Adult","US $","2020","15.92"
"Vermont","1 Adult","US $","2021","14.93"
"Vermont","1 Adult","US $","2022","17.81"
"Vermont","1 Adult 1 Child","US $","2016","24.48"
"Vermont","1 Adult 1 Child","US $","2018","25.9"
"Vermont","1 Adult 1 Child","US $","2019","26.74"
"Vermont","1 Adult 1 Child","US $","2020","32.61"
"Vermont","1 Adult 1 Child","US $","2021","31.77"
"Vermont","1 Adult 1 Child","US $","2022","35.94"
"Vermont","1 Adult 2 Children","US $","2016","30.09"
"Vermont","1 Adult 2 Children","US $","2018","30.25"
"Vermont","1 Adult 2 Children","US $","2019","31.5"
"Vermont","1 Adult 2 Children","US $","2020","39.84"
"Vermont","1 Adult 2 Children","US $","2021","39.96"
"Vermont","1 Adult 2 Children","US $","2022","45.11"
"Vermont","1 Adult 3 Children","US $","2016","37.75"
"Vermont","1 Adult 3 Children","US $","2018","37.57"
"Vermont","1 Adult 3 Children","US $","2019","38.82"
"Vermont","1 Adult 3 Children","US $","2020","52.56"
"Vermont","1 Adult 3 Children","US $","2021","52.38"
"Vermont","1 Adult 3 Children","US $","2022","60.44"
"Vermont","2 Adults (1 Working)","US $","2016","18.19"
"Vermont","2 Adults (1 Working)","US $","2018","19.53"
"Vermont","2 Adults (1 Working)","US $","2019","20.01"
"Vermont","2 Adults (1 Working)","US $","2020","25.53"
"Vermont","2 Adults (1 Working)","US $","2021","24.37"
"Vermont","2 Adults (1 Working)","US $","2022","28.19"
"Vermont","2 Adults (1 Working) 1 Child","US $","2016","23.15"
"Vermont","2 Adults (1 Working) 1 Child","US $","2018","23.59"
"Vermont","2 Adults (1 Working) 1 Child","US $","2019","24.72"
"Vermont","2 Adults (1 Working) 1 Child","US $","2020","29.56"
"Vermont","2 Adults (1 Working) 1 Child","US $","2021","29.21"
"Vermont","2 Adults (1 Working) 1 Child","US $","2022","33.56"
"Vermont","2 Adults (1 Working) 2 Children","US $","2016","25.69"
"Vermont","2 Adults (1 Working) 2 Children","US $","2018","26.21"
"Vermont","2 Adults (1 Working) 2 Children","US $","2019","27.39"
"Vermont","2 Adults (1 Working) 2 Children","US $","2020","34.56"
"Vermont","2 Adults (1 Working) 2 Children","US $","2021","32.92"
"Vermont","2 Adults (1 Working) 2 Children","US $","2022","39.53"
"Vermont","2 Adults (1 Working) 3 Children","US $","2016","28.97"
"Vermont","2 Adults (1 Working) 3 Children","US $","2018","29.68"
"Vermont","2 Adults (1 Working) 3 Children","US $","2019","31.34"
"Vermont","2 Adults (1 Working) 3 Children","US $","2020","37.04"
"Vermont","2 Adults (1 Working) 3 Children","US $","2021","35.84"
"Vermont","2 Adults (1 Working) 3 Children","US $","2022","42.87"
"Vermont","2 Adults (1 Working Part Time) 1 Child","US $","2016","13.79"
"Vermont","2 Adults","US $","2016","9.1"
"Vermont","2 Adults","US $","2018","9.77"
"Vermont","2 Adults","US $","2019","10"
"Vermont","2 Adults","US $","2020","12.77"
"Vermont","2 Adults","US $","2021","12.18"
"Vermont","2 Adults","US $","2022","14.09"
"Vermont","2 Adults 1 Child","US $","2016","13.79"
"Vermont","2 Adults 1 Child","US $","2018","14.14"
"Vermont","2 Adults 1 Child","US $","2019","14.75"
"Vermont","2 Adults 1 Child","US $","2020","17.39"
"Vermont","2 Adults 1 Child","US $","2021","17.34"
"Vermont","2 Adults 1 Child","US $","2022","19.71"
"Vermont","2 Adults 2 Children","US $","2016","16.38"
"Vermont","2 Adults 2 Children","US $","2018","16.5"
"Vermont","2 Adults 2 Children","US $","2019","17.15"
"Vermont","2 Adults 2 Children","US $","2020","22.51"
"Vermont","2 Adults 2 Children","US $","2021","22.2"
"Vermont","2 Adults 2 Children","US $","2022","25.95"
"Vermont","2 Adults 3 Children","US $","2016","19.34"
"Vermont","2 Adults 3 Children","US $","2018","19.29"
"Vermont","2 Adults 3 Children","US $","2019","20.19"
"Vermont","2 Adults 3 Children","US $","2020","26.36"
"Vermont","2 Adults 3 Children","US $","2021","26.45"
"Vermont","2 Adults 3 Children","US $","2022","30.6"
"Washington","1 Adult","US $","2016","11.68"
"Washington","1 Adult","US $","2018","13.3"
"Washington","1 Adult","US $","2019","13.47"
"Washington","1 Adult","US $","2020","17.1"
"Washington","1 Adult","US $","2021","16.34"
"Washington","1 Adult","US $","2022","18.54"
"Washington","1 Adult 1 Child","US $","2016","24.74"
"Washington","1 Adult 1 Child","US $","2018","27.44"
"Washington","1 Adult 1 Child","US $","2019","27.08"
"Washington","1 Adult 1 Child","US $","2020","33.28"
"Washington","1 Adult 1 Child","US $","2021","31.95"
"Washington","1 Adult 1 Child","US $","2022","34.37"
"Washington","1 Adult 2 Children","US $","2016","29.83"
"Washington","1 Adult 2 Children","US $","2018","32.21"
"Washington","1 Adult 2 Children","US $","2019","32.23"
"Washington","1 Adult 2 Children","US $","2020","40.37"
"Washington","1 Adult 2 Children","US $","2021","39.62"
"Washington","1 Adult 2 Children","US $","2022","42.97"
"Washington","1 Adult 3 Children","US $","2016","38.04"
"Washington","1 Adult 3 Children","US $","2018","41.39"
"Washington","1 Adult 3 Children","US $","2019","41.46"
"Washington","1 Adult 3 Children","US $","2020","54.34"
"Washington","1 Adult 3 Children","US $","2021","52.73"
"Washington","1 Adult 3 Children","US $","2022","58.31"
"Washington","2 Adults (1 Working)","US $","2016","18.6"
"Washington","2 Adults (1 Working)","US $","2018","20.62"
"Washington","2 Adults (1 Working)","US $","2019","20.4"
"Washington","2 Adults (1 Working)","US $","2020","26.13"
"Washington","2 Adults (1 Working)","US $","2021","24.66"
"Washington","2 Adults (1 Working)","US $","2022","27.2"
"Washington","2 Adults (1 Working) 1 Child","US $","2016","23.51"
"Washington","2 Adults (1 Working) 1 Child","US $","2018","25.03"
"Washington","2 Adults (1 Working) 1 Child","US $","2019","24.93"
"Washington","2 Adults (1 Working) 1 Child","US $","2020","30.7"
"Washington","2 Adults (1 Working) 1 Child","US $","2021","29.76"
"Washington","2 Adults (1 Working) 1 Child","US $","2022","32.34"
"Washington","2 Adults (1 Working) 2 Children","US $","2016","26.09"
"Washington","2 Adults (1 Working) 2 Children","US $","2018","27.63"
"Washington","2 Adults (1 Working) 2 Children","US $","2019","27.47"
"Washington","2 Adults (1 Working) 2 Children","US $","2020","35.3"
"Washington","2 Adults (1 Working) 2 Children","US $","2021","33.31"
"Washington","2 Adults (1 Working) 2 Children","US $","2022","37.66"
"Washington","2 Adults (1 Working) 3 Children","US $","2016","30.36"
"Washington","2 Adults (1 Working) 3 Children","US $","2018","32.52"
"Washington","2 Adults (1 Working) 3 Children","US $","2019","32.97"
"Washington","2 Adults (1 Working) 3 Children","US $","2020","39.77"
"Washington","2 Adults (1 Working) 3 Children","US $","2021","38.11"
"Washington","2 Adults (1 Working) 3 Children","US $","2022","43.17"
"Washington","2 Adults (1 Working Part Time) 1 Child","US $","2016","13.93"
"Washington","2 Adults","US $","2016","9.3"
"Washington","2 Adults","US $","2018","10.31"
"Washington","2 Adults","US $","2019","10.2"
"Washington","2 Adults","US $","2020","13.07"
"Washington","2 Adults","US $","2021","12.33"
"Washington","2 Adults","US $","2022","13.6"
"Washington","2 Adults 1 Child","US $","2016","13.93"
"Washington","2 Adults 1 Child","US $","2018","14.9"
"Washington","2 Adults 1 Child","US $","2019","14.89"
"Washington","2 Adults 1 Child","US $","2020","17.81"
"Washington","2 Adults 1 Child","US $","2021","17.39"
"Washington","2 Adults 1 Child","US $","2022","18.87"
"Washington","2 Adults 2 Children","US $","2016","16.27"
"Washington","2 Adults 2 Children","US $","2018","17.47"
"Washington","2 Adults 2 Children","US $","2019","17.45"
"Washington","2 Adults 2 Children","US $","2020","22.56"
"Washington","2 Adults 2 Children","US $","2021","21.67"
"Washington","2 Adults 2 Children","US $","2022","24.22"
"Washington","2 Adults 3 Children","US $","2016","19.45"
"Washington","2 Adults 3 Children","US $","2018","21.18"
"Washington","2 Adults 3 Children","US $","2019","21.48"
"Washington","2 Adults 3 Children","US $","2020","27.25"
"Washington","2 Adults 3 Children","US $","2021","26.57"
"Washington","2 Adults 3 Children","US $","2022","29.67"
"West Virginia","1 Adult","US $","2016","10.01"
"West Virginia","1 Adult","US $","2018","10.84"
"West Virginia","1 Adult","US $","2019","10.83"
"West Virginia","1 Adult","US $","2020","13.93"
"West Virginia","1 Adult","US $","2021","13.38"
"West Virginia","1 Adult","US $","2022","15.45"
"West Virginia","1 Adult 1 Child","US $","2016","20.8"
"West Virginia","1 Adult 1 Child","US $","2018","21.8"
"West Virginia","1 Adult 1 Child","US $","2019","22"
"West Virginia","1 Adult 1 Child","US $","2020","28.7"
"West Virginia","1 Adult 1 Child","US $","2021","28.2"
"West Virginia","1 Adult 1 Child","US $","2022","31.09"
"West Virginia","1 Adult 2 Children","US $","2016","26.92"
"West Virginia","1 Adult 2 Children","US $","2018","26.31"
"West Virginia","1 Adult 2 Children","US $","2019","26.92"
"West Virginia","1 Adult 2 Children","US $","2020","35.46"
"West Virginia","1 Adult 2 Children","US $","2021","35.93"
"West Virginia","1 Adult 2 Children","US $","2022","39.7"
"West Virginia","1 Adult 3 Children","US $","2016","34.11"
"West Virginia","1 Adult 3 Children","US $","2018","32.98"
"West Virginia","1 Adult 3 Children","US $","2019","33.54"
"West Virginia","1 Adult 3 Children","US $","2020","46.64"
"West Virginia","1 Adult 3 Children","US $","2021","46.39"
"West Virginia","1 Adult 3 Children","US $","2022","52.5"
"West Virginia","2 Adults (1 Working)","US $","2016","16.53"
"West Virginia","2 Adults (1 Working)","US $","2018","17.45"
"West Virginia","2 Adults (1 Working)","US $","2019","17.59"
"West Virginia","2 Adults (1 Working)","US $","2020","23.06"
"West Virginia","2 Adults (1 Working)","US $","2021","22.33"
"West Virginia","2 Adults (1 Working)","US $","2022","24.64"
"West Virginia","2 Adults (1 Working) 1 Child","US $","2016","20.86"
"West Virginia","2 Adults (1 Working) 1 Child","US $","2018","20.65"
"West Virginia","2 Adults (1 Working) 1 Child","US $","2019","21.15"
"West Virginia","2 Adults (1 Working) 1 Child","US $","2020","26.3"
"West Virginia","2 Adults (1 Working) 1 Child","US $","2021","26.16"
"West Virginia","2 Adults (1 Working) 1 Child","US $","2022","29.35"
"West Virginia","2 Adults (1 Working) 2 Children","US $","2016","23.31"
"West Virginia","2 Adults (1 Working) 2 Children","US $","2018","23.2"
"West Virginia","2 Adults (1 Working) 2 Children","US $","2019","23.63"
"West Virginia","2 Adults (1 Working) 2 Children","US $","2020","30.95"
"West Virginia","2 Adults (1 Working) 2 Children","US $","2021","30"
"West Virginia","2 Adults (1 Working) 2 Children","US $","2022","34.88"
"West Virginia","2 Adults (1 Working) 3 Children","US $","2016","25.54"
"West Virginia","2 Adults (1 Working) 3 Children","US $","2018","25.63"
"West Virginia","2 Adults (1 Working) 3 Children","US $","2019","26.64"
"West Virginia","2 Adults (1 Working) 3 Children","US $","2020","32.55"
"West Virginia","2 Adults (1 Working) 3 Children","US $","2021","31.94"
"West Virginia","2 Adults (1 Working) 3 Children","US $","2022","37.76"
"West Virginia","2 Adults (1 Working Part Time) 1 Child","US $","2016","11.97"
"West Virginia","2 Adults","US $","2016","8.26"
"West Virginia","2 Adults","US $","2018","8.72"
"West Virginia","2 Adults","US $","2019","8.8"
"West Virginia","2 Adults","US $","2020","11.53"
"West Virginia","2 Adults","US $","2021","11.17"
"West Virginia","2 Adults","US $","2022","12.32"
"West Virginia","2 Adults 1 Child","US $","2016","11.97"
"West Virginia","2 Adults 1 Child","US $","2018","12.04"
"West Virginia","2 Adults 1 Child","US $","2019","12.32"
"West Virginia","2 Adults 1 Child","US $","2020","15.48"
"West Virginia","2 Adults 1 Child","US $","2021","15.6"
"West Virginia","2 Adults 1 Child","US $","2022","17.3"
"West Virginia","2 Adults 2 Children","US $","2016","14.76"
"West Virginia","2 Adults 2 Children","US $","2018","14.5"
"West Virginia","2 Adults 2 Children","US $","2019","14.76"
"West Virginia","2 Adults 2 Children","US $","2020","20.14"
"West Virginia","2 Adults 2 Children","US $","2021","19.87"
"West Virginia","2 Adults 2 Children","US $","2022","22.68"
"West Virginia","2 Adults 3 Children","US $","2016","17.42"
"West Virginia","2 Adults 3 Children","US $","2018","16.89"
"West Virginia","2 Adults 3 Children","US $","2019","17.46"
"West Virginia","2 Adults 3 Children","US $","2020","23.28"
"West Virginia","2 Adults 3 Children","US $","2021","23.28"
"West Virginia","2 Adults 3 Children","US $","2022","26.74"
"Wyoming","1 Adult","US $","2016","10.31"
"Wyoming","1 Adult","US $","2018","11.1"
"Wyoming","1 Adult","US $","2019","11.05"
"Wyoming","1 Adult","US $","2020","14.01"
"Wyoming","1 Adult","US $","2021","13.19"
"Wyoming","1 Adult","US $","2022","15.25"
"Wyoming","1 Adult 1 Child","US $","2016","21.29"
"Wyoming","1 Adult 1 Child","US $","2018","23.75"
"Wyoming","1 Adult 1 Child","US $","2019","23.86"
"Wyoming","1 Adult 1 Child","US $","2020","28.95"
"Wyoming","1 Adult 1 Child","US $","2021","27.53"
"Wyoming","1 Adult 1 Child","US $","2022","29.9"
"Wyoming","1 Adult 2 Children","US $","2016","26.48"
"Wyoming","1 Adult 2 Children","US $","2018","29.91"
"Wyoming","1 Adult 2 Children","US $","2019","30.42"
"Wyoming","1 Adult 2 Children","US $","2020","35.41"
"Wyoming","1 Adult 2 Children","US $","2021","34.57"
"Wyoming","1 Adult 2 Children","US $","2022","37.81"
"Wyoming","1 Adult 3 Children","US $","2016","33.31"
"Wyoming","1 Adult 3 Children","US $","2018","38.55"
"Wyoming","1 Adult 3 Children","US $","2019","39.12"
"Wyoming","1 Adult 3 Children","US $","2020","46.68"
"Wyoming","1 Adult 3 Children","US $","2021","44.92"
"Wyoming","1 Adult 3 Children","US $","2022","50.4"
"Wyoming","2 Adults (1 Working)","US $","2016","16.78"
"Wyoming","2 Adults (1 Working)","US $","2018","18.13"
"Wyoming","2 Adults (1 Working)","US $","2019","17.64"
"Wyoming","2 Adults (1 Working)","US $","2020","23.19"
"Wyoming","2 Adults (1 Working)","US $","2021","21.66"
"Wyoming","2 Adults (1 Working)","US $","2022","23.63"
"Wyoming","2 Adults (1 Working) 1 Child","US $","2016","21.49"
"Wyoming","2 Adults (1 Working) 1 Child","US $","2018","21.65"
"Wyoming","2 Adults (1 Working) 1 Child","US $","2019","22.02"
"Wyoming","2 Adults (1 Working) 1 Child","US $","2020","26.99"
"Wyoming","2 Adults (1 Working) 1 Child","US $","2021","25.98"
"Wyoming","2 Adults (1 Working) 1 Child","US $","2022","28.56"
"Wyoming","2 Adults (1 Working) 2 Children","US $","2016","24.06"
"Wyoming","2 Adults (1 Working) 2 Children","US $","2018","24.25"
"Wyoming","2 Adults (1 Working) 2 Children","US $","2019","24.55"
"Wyoming","2 Adults (1 Working) 2 Children","US $","2020","31.59"
"Wyoming","2 Adults (1 Working) 2 Children","US $","2021","29.53"
"Wyoming","2 Adults (1 Working) 2 Children","US $","2022","33.88"
"Wyoming","2 Adults (1 Working) 3 Children","US $","2016","26.85"
"Wyoming","2 Adults (1 Working) 3 Children","US $","2018","27.21"
"Wyoming","2 Adults (1 Working) 3 Children","US $","2019","28.11"
"Wyoming","2 Adults (1 Working) 3 Children","US $","2020","33.98"
"Wyoming","2 Adults (1 Working) 3 Children","US $","2021","32.21"
"Wyoming","2 Adults (1 Working) 3 Children","US $","2022","37.32"
"Wyoming","2 Adults (1 Working Part Time) 1 Child","US $","2016","12.21"
"Wyoming","2 Adults","US $","2016","8.39"
"Wyoming","2 Adults","US $","2018","9.06"
"Wyoming","2 Adults","US $","2019","8.82"
"Wyoming","2 Adults","US $","2020","11.59"
"Wyoming","2 Adults","US $","2021","10.83"
"Wyoming","2 Adults","US $","2022","11.82"
"Wyoming","2 Adults 1 Child","US $","2016","12.21"
"Wyoming","2 Adults 1 Child","US $","2018","13.06"
"Wyoming","2 Adults 1 Child","US $","2019","13.28"
"Wyoming","2 Adults 1 Child","US $","2020","15.64"
"Wyoming","2 Adults 1 Child","US $","2021","15.18"
"Wyoming","2 Adults 1 Child","US $","2022","16.63"
"Wyoming","2 Adults 2 Children","US $","2016","14.59"
"Wyoming","2 Adults 2 Children","US $","2018","16.32"
"Wyoming","2 Adults 2 Children","US $","2019","16.54"
"Wyoming","2 Adults 2 Children","US $","2020","20.09"
"Wyoming","2 Adults 2 Children","US $","2021","19.14"
"Wyoming","2 Adults 2 Children","US $","2022","21.64"
"Wyoming","2 Adults 3 Children","US $","2016","17.09"
"Wyoming","2 Adults 3 Children","US $","2018","19.76"
"Wyoming","2 Adults 3 Children","US $","2019","20.31"
"Wyoming","2 Adults 3 Children","US $","2020","23.42"
"Wyoming","2 Adults 3 Children","US $","2021","22.67"
"Wyoming","2 Adults 3 Children","US $","2022","25.71"
