,countrycode,year,emp,avh,i_emp,yr_sch,source,labsh,i_labsh,i_labsh2,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4,i_comp_sh,i_lab_sh1,i_lab_sh2,i_lab_sh3,i_lab_sh4
9154,POL,2017.0,16137400.0,2029.3582592706098,TCB,12.191334,Barro-Lee,0.5696595,"Adjustment 2, part mixed income",Observed data,0.438479,0.66875774,0.5696595,0.54026425,0.4711847,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
9155,POL,2018.0,16211662.0,2002.1514658278315,TCB,12.305576,Barro-Lee,0.5797079,"Adjustment 2, part mixed income",Observed data,0.44899815,0.6744734,0.5797079,0.54026425,0.4757069,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
9156,POL,2019.0,16159107.0,2022.6322318847665,TCB,12.42089,Barro-Lee,0.5797079,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.44899815,0.6744734,0.5797079,0.54026425,0.4757069,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
9157,PRI,1950.0,,,,,,,,,,,,,,,,,,
9158,PRI,1951.0,,,,,,,,,,,,,,,,,,
9159,PRI,1952.0,,,,,,,,,,,,,,,,,,
9160,PRI,1953.0,,,,,,,,,,,,,,,,,,
9161,PRI,1954.0,,,,,,,,,,,,,,,,,,
9162,PRI,1955.0,,,,,,,,,,,,,,,,,,
9163,PRI,1956.0,,,,,,,,,,,,,,,,,,
9164,PRI,1957.0,,,,,,,,,,,,,,,,,,
9165,PRI,1958.0,,,,,,,,,,,,,,,,,,
9166,PRI,1959.0,,,,,,,,,,,,,,,,,,
9167,PRI,1960.0,,,,,,,,,,,,,,,,,,
9168,PRI,1961.0,,,,,,,,,,,,,,,,,,
9169,PRI,1962.0,,,,,,,,,,,,,,,,,,
9170,PRI,1963.0,,,,,,,,,,,,,,,,,,
9171,PRI,1964.0,,,,,,,,,,,,,,,,,,
9172,PRI,1965.0,,,,,,,,,,,,,,,,,,
9173,PRI,1966.0,,,,,,,,,,,,,,,,,,
9174,PRI,1967.0,,,,,,,,,,,,,,,,,,
9175,PRI,1968.0,,,,,,,,,,,,,,,,,,
9176,PRI,1969.0,660335.25,,ILO (official),,,,,,,,,,,,,,,
9177,PRI,1970.0,669075.0,,ILO (official),,,,,,,,,,,,,,,
9178,PRI,1971.0,693352.06,,ILO (official),,,,,,,,,,,,,,,
9179,PRI,1972.0,723455.56,,ILO (official),,,,,,,,,,,,,,,
9180,PRI,1973.0,724426.56,,ILO (official),,,,,,,,,,,,,,,
9181,PRI,1974.0,706947.1,,ILO (official),,,,,,,,,,,,,,,
9182,PRI,1975.0,655479.9,,ILO (official),,,,,,,,,,,,,,,
9183,PRI,1976.0,670046.06,,ILO (official),,,,,,,,,,,,,,,
9184,PRI,1977.0,679756.9,,ILO (official),,,,,,,,,,,,,,,
9185,PRI,1978.0,708889.4,,ILO (official),,,,,,,,,,,,,,,
9186,PRI,1979.0,723455.56,,ILO (official),,,,,,,,,,,,,,,
9187,PRI,1980.0,738021.8,,ILO (official),,,,,,,,,,,,,,,
9188,PRI,1981.0,720542.3,,ILO (official),,,,,,,,,,,,,,,
9189,PRI,1982.0,688496.6,,ILO (official),,,,,,,,,,,,,,,
9190,PRI,1983.0,709860.44,,ILO (official),,,,,,,,,,,,,,,
9191,PRI,1984.0,750645.8,,ILO (official),,,,,,,,,,,,,,,
9192,PRI,1985.0,753559.06,,ILO (official),,,,,,,,,,,,,,,
9193,PRI,1986.0,809881.75,,ILO (official),,,,,,,,,,,,,,,
9194,PRI,1987.0,854551.56,,ILO (official),,,,,,,,,,,,,,,
9195,PRI,1988.0,910874.25,,ILO (official),,,,,,,,,,,,,,,
